Time,L_IMU_Ang,R_IMU_Ang,L_IMU_Vel,R_IMU_Vel,L_Cmd,R_Cmd,Peak
0.034087419509887695,0,0,0,0,0.00035885528675317767,-7.580236983443611e-05,
0.20408058166503906,-2.013275349050133,-33.12703135729001,62.269016556038764,-58.87541008621349,-0.005295939739130833,0.008256390701184944,
0.2116072177886963,-1.5628290226596562,-33.12703135729001,59.33928435187306,-54.09018081940951,-0.02806401329027114,0.03902781435414049,
0.21929049491882324,-1.1288624399176115,-33.12703135729001,58.85099565117878,-49.30495155260553,-0.06851419369515377,0.09308531305925193,
0.23726320266723633,-1.1288624399176115,-33.24238956282903,58.362706950484494,-42.68863965819787,-0.12109971316682265,0.16317823081923097,
0.2449643611907959,-1.1288624399176115,-33.08308537422752,57.94766155489435,-35.242236972610044,-0.18239820181140443,0.24330779589236562,
0.26531076431274414,-0.2719157701991435,-33.08308537422752,57.75234607461664,-29.871061264972923,-0.2487307835348017,0.32627231659511446,
0.2857539653778076,0.6289768825818385,-32.88532845044634,57.28847180895707,-23.938353551537375,-0.3162005378615706,0.4053593688679252,
0.3078491687774658,1.0519569695582618,-32.88532845044634,56.06775005722136,-18.005645838101827,-0.38119586470641215,0.4755550838706386,
0.32767581939697266,1.4694438086518744,-32.88532845044634,54.09018081940951,-12.09735255970088,-0.44048293477488887,0.533366377382111,
0.34665369987487793,1.4694438086518744,-32.88532845044634,52.137026016632376,-7.751583123521755,-0.4914093998924438,0.5768646692247574,
0.36885619163513184,1.4694438086518744,-32.68757152666515,49.7688258182651,-3.5523002975509144,-0.5321194540469487,0.605502875385663,
0.38941454887390137,2.655985351338984,-32.68757152666515,47.91332875562671,-0.47608148317692667,-0.5616836066160936,0.6199942903603308,
0.41286230087280273,2.9526207370107613,-32.34149691004808,46.22873273823143,4.235904478522912,-0.5801024356639106,0.6217669594411918,
0.4347879886627197,3.5019455252918306,-32.34149691004808,44.15350576028072,8.94789044022275,-0.5879499892650151,0.6120424776983331,
