Time,L_IMU_Ang,R_IMU_Ang,L_IMU_Vel,R_IMU_Vel,L_Cmd,R_Cmd,Peak
0.02968597412109375,0.1181048294804441,-0.1895170519569831,-0.10986495765621385,-0.1831082627603564,-4.08459885162377e-05,-6.807664752706286e-05,
0.20099425315856934,0.12909132524606548,-0.1895170519569831,-0.10986495765621385,-0.1831082627603564,-0.00018629927177981812,-0.00031049878629969694,
0.20861291885375977,0.12909132524606548,-0.1785305561913617,-0.10986495765621385,-0.1831082627603564,-0.000428003827628155,-0.0007133397127135916,
0.2159128189086914,0.12909132524606548,-0.16754406042574033,-0.13427939269092803,-0.1831082627603564,-0.0007210992084435668,-0.0011867038701777082,
0.22319912910461426,0.12359807736325479,-0.16754406042574033,-0.08545052262149966,-0.1831082627603564,-0.0010236088034229595,-0.0016672712298725827,
0.2307133674621582,0.12909132524606548,-0.16754406042574033,-0.06103608758678547,-0.1831082627603564,-0.0012715470403978574,-0.002113852735643732,
0.2383439540863037,0.12909132524606548,-0.16205081254292963,-0.06103608758678547,-0.15869382772564222,-0.0014282605756060244,-0.002493685037795136,
0.24773645401000977,0.12909132524606548,-0.16754406042574033,-0.03662165255207128,-0.13427939269092803,-0.0014957238946640703,-0.002772963737868434,
0.2569549083709717,0.12909132524606548,-0.16754406042574033,-0.06103608758678547,-0.13427939269092803,-0.001491450006488548,-0.002938086151623979,
0.265897274017334,0.12359807736325479,-0.17303730830855102,-0.06103608758678547,-0.13427939269092803,-0.0014505875680206086,-0.003007652514191476,
0.2743070125579834,0.12909132524606548,-0.17303730830855102,-0.06103608758678547,-0.08545052262149966,-0.0013986185138793687,-0.002992191576894654,
0.28221726417541504,0.13458457312887617,-0.17303730830855102,-0.03662165255207128,-0.08545052262149966,-0.0013346241822670207,-0.002887132744167146,
0.290283203125,0.13458457312887617,-0.1950102998397938,-0.012207217517357094,-0.08545052262149966,-0.0012408276520172355,-0.002714896130087088,
0.297731876373291,0.13458457312887617,-0.1950102998397938,-0.012207217517357094,-0.10986495765621385,-0.0011082217810956822,-0.0025224881919674643,
0.3058948516845703,0.14557106889449756,-0.1950102998397938,-0.012207217517357094,-0.13427939269092803,-0.0009523012818584056,-0.0023598307940030654,
0.3133716583251953,0.15106431677730825,-0.1950102998397938,-0.012207217517357094,-0.15869382772564222,-0.0007939535430349702,-0.0022656283231842914,
0.3208460807800293,0.15106431677730825,-0.1895170519569831,-0.012207217517357094,-0.15869382772564222,-0.0006467697121078659,-0.002250127790223595,
0.32848381996154785,0.14557106889449756,-0.1785305561913617,0.012207217517357094,-0.15869382772564222,-0.0005094927707599791,-0.00229542496409068,
0.3359568119049072,0.14557106889449756,-0.1785305561913617,0.03662165255207128,-0.1831082627603564,-0.0003623669054858045,-0.002385152848492208,
0.3433809280395508,0.14557106889449756,-0.1785305561913617,0.06103608758678547,-0.1831082627603564,-0.00018443600666896685,-0.0025143220542601205,
0.35106968879699707,0.14557106889449756,-0.1785305561913617,0.08545052262149966,-0.1831082627603564,3.5265483935506436e-05,-0.0026674872893381516,
0.35975003242492676,0.14007782101168686,-0.1785305561913617,0.10986495765621385,-0.15869382772564222,0.00030041476783044006,-0.0028146612351456395,
0.3675520420074463,0.14007782101168686,-0.1895170519569831,0.10986495765621385,-0.15869382772564222,0.0006006423590412316,-0.002928015897910031,
0.3757307529449463,0.14557106889449756,-0.1895170519569831,0.08545052262149966,-0.13427939269092803,0.0008992491554802135,-0.0029924205664721565,
0.3831484317779541,0.14557106889449756,-0.1840238040741724,0.06103608758678547,-0.13427939269092803,0.00114559768106759,-0.003002103462849638,
0.39044880867004395,0.14557106889449756,-0.1840238040741724,0.012207217517357094,-0.10986495765621385,0.0012932558275751149,-0.0029577588331222613,
0.3978152275085449,0.14007782101168686,-0.1840238040741724,-0.012207217517357094,-0.10986495765621385,0.0013112955486880124,-0.0028641721557092826,
